num,itemid,name,urllist
256,港台P2P,东森美洲,p2p://207.238.82.30:9916/5491b41b000989683858918d716a4d69
257,港台P2P,东森新闻美洲,p2p://207.238.82.30:9916/5491b3fb000e4e1c385815c549cc7aaf
258,港台P2P,纬来美洲,p2p://207.238.82.38:9916/51b97c6400040d991bc1b78963077f1b
259,港台P2P,民视美洲,p2p://207.238.82.38:9916/51aea8a600029f63e83ff5493b03319a
260,港台P2P,宏观卫视,p2p://207.238.82.38:9916/51aea95e000af79ee842c62c7eeb7792
261,港台P2P,国际卫视,p2p://207.238.82.30:9916/51492929000d97015bc5f7d03d0a222f
262,港台P2P,国际卫视,p2p://207.238.82.30:9916/51492960000989685bc6cd9e6bbe6b7e
263,港台P2P,美国中文电视,p2p://207.238.82.30:9916/51d51ec90000b71b87b411362c5d24cd
264,港台P2P,美国国语英文电视,p2p://207.238.82.38:9916/51d51ef70005f5e187b4c63e7c816536
265,港台P2P,美国国语英文电视,p2p://207.238.82.38:9926/51d51ef70005f5e187b4c63e7c816536
