num,itemid,name,urllist
725,asgq,甘肃卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/gansustv/.m3u8
725,asgq,吉林卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jilinstv/.m3u8
725,asgq,山西卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/shanxistv/.m3u8
725,asgq,陕西卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/shanxi1stv/.m3u8
725,asgq,广西卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/guangxistv/.m3u8
725,asgq,贵州卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/guizhoustv/.m3u8
725,asgq,河南卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/henanstv/.m3u8
725,asgq,内蒙古卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/neimenggustv/.m3u8
725,asgq,宁夏卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/ningxiastv/.m3u8
725,asgq,新疆卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/xinjiangstv/.m3u8
725,asgq,西藏卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/xizangstv/.m3u8
725,asgq,云南卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/yunnanstv/.m3u8
725,asgq,旅游卫视,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/lvyoustv/.m3u8
725,asgq,山东教育,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/shandongjy/.m3u8
725,asgq,第一财经,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/diyicaijing/.m3u8
725,asgq,卡酷少儿,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/kakukaton/.m3u8
725,asgq,金鹰卡通,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jinyingkaton/.m3u8
725,asgq,炫动卡通,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/xuandongkaton/.m3u8
725,asgq,优漫卡通,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/youmankaton/.m3u8
725,asgq,YST精品体育,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jtiyu/.m3u8
725,asgq,YST健康有约,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/ljiankangyouyue/.m3u8
725,asgq,YST军事评论,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/junshipl/.m3u8
725,asgq,YST金牌综艺,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/live/saishijx/.m3u8
725,asgq,YST精品记录,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jingpinjl/.m3u8
725,asgq,YST精品综艺,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jzongyi/.m3u8
725,asgq,YST精品电影,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jdianying/.m3u8
725,asgq,YST精品大剧,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jdaju/.m3u8
725,asgq,YST古装剧场,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/guzhuangjc/.m3u8
725,asgq,YST家庭剧场,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jiatingjc/.m3u8
725,asgq,YST爱情喜剧,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/aiqingxj/.m3u8
725,asgq,YST军旅剧场,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/junlvjc/.m3u8
725,asgq,YST动作电影,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/dongzuody/.m3u8
725,asgq,YST明星大片,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/mingxingdp/.m3u8
725,asgq,YST海外剧场,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/xiqumd/.m3u8
725,asgq,YST惊悚悬疑,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/jingsongxy/.m3u8
725,asgq,YST动画王国,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/donghuawg/.m3u8
725,asgq,YST农业致富,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/nongyezf/.m3u8
725,asgq,YST完美游戏,http://111.39.226.103:8112/120000001001/wlds:8080/ysten-business/live/wmyx/.m3u8
992,uid1,CCTV-1综合,http://42.63.204.15:13164/playurl?programid=4200900001&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-2财经,http://42.63.204.15:13164/playurl?programid=4200900002&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-3综艺,http://42.63.204.15:13164/playurl?programid=4200900003&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-4中文国际,http://42.63.204.15:13164/playurl?programid=4200900004&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-5体育,http://42.63.204.15:13164/playurl?programid=4200900005&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-6电影,http://42.63.204.15:13164/playurl?programid=4200900006&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-7军事农业,http://42.63.204.15:13164/playurl?programid=4200900007&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-8电视剧,http://42.63.204.15:13164/playurl?programid=4200900008&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-9记录,http://42.63.204.15:13164/playurl?programid=4200900009&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-10科教,http://42.63.204.15:13164/playurl?programid=4200900010&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-11戏曲,http://42.63.204.15:13164/playurl?programid=4200900011&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-12社会与法,http://42.63.204.15:13164/playurl?programid=4200900012&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-13新闻,http://42.63.204.15:13164/playurl?programid=4200900013&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,家有购物,http://42.63.204.15:13164/playurl?programid=4200900014&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-14少儿,http://42.63.204.15:13164/playurl?programid=4200900015&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏公共,http://42.63.204.15:13164/playurl?programid=4200900016&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏卫视,http://42.63.204.15:13164/playurl?programid=4200900017&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏经济,http://42.63.204.15:13164/playurl?programid=4200900018&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏影视,http://42.63.204.15:13164/playurl?programid=4200900019&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏少儿,http://42.63.204.15:13164/playurl?programid=4200900020&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,湖南卫视,http://42.63.204.15:13164/playurl?programid=4200900021&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,晴彩宁夏,http://42.63.204.15:13164/playurl?programid=4200900022&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,宁夏教育,http://42.63.204.15:13164/playurl?programid=4200900026&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,江苏卫视,http://42.63.204.15:13164/playurl?programid=4200900027&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,浙江卫视,http://42.63.204.15:13164/playurl?programid=4200900028&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,山东卫视,http://42.63.204.15:13164/playurl?programid=4200900029&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,北京卫视,http://42.63.204.15:13164/playurl?programid=4200900030&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,东方卫视,http://42.63.204.15:13164/playurl?programid=4200900031&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,天津卫视,http://42.63.204.15:13164/playurl?programid=4200900032&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,重庆卫视,http://42.63.204.15:13164/playurl?programid=4200900033&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,安徽卫视,http://42.63.204.15:13164/playurl?programid=4200900034&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,甘肃卫视,http://42.63.204.15:13164/playurl?programid=4200900035&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,青海卫视,http://42.63.204.15:13164/playurl?programid=4200900036&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,环球购物,http://42.63.204.15:13164/playurl?programid=4200900037&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,金鹰卡通,http://42.63.204.15:13164/playurl?programid=4200900038&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,四川卫视,http://42.63.204.15:13164/playurl?programid=4200900039&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,云南卫视,http://42.63.204.15:13164/playurl?programid=4200900040&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,贵州卫视,http://42.63.204.15:13164/playurl?programid=4200900041&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,内蒙古卫视,http://42.63.204.15:13164/playurl?programid=4200900042&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,河北卫视,http://42.63.204.15:13164/playurl?programid=4200900043&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,山西卫视,http://42.63.204.15:13164/playurl?programid=4200900044&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,辽宁卫视,http://42.63.204.15:13164/playurl?programid=4200900045&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,吉林卫视,http://42.63.204.15:13164/playurl?programid=4200900046&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,黑龙江卫视,http://42.63.204.15:13164/playurl?programid=4200900047&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,河南卫视,http://42.63.204.15:13164/playurl?programid=4200900048&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,陕西卫视,http://42.63.204.15:13164/playurl?programid=4200900049&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,湖北卫视,http://42.63.204.15:13164/playurl?programid=4200900050&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,江西卫视,http://42.63.204.15:13164/playurl?programid=4200900051&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,福建东南卫视,http://42.63.204.15:13164/playurl?programid=4200900052&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,广东卫视,http://42.63.204.15:13164/playurl?programid=4200900053&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,广西卫视,http://42.63.204.15:13164/playurl?programid=4200900054&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,深圳卫视,http://42.63.204.15:13164/playurl?programid=4200900055&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,旅游卫视,http://42.63.204.15:13164/playurl?programid=4200900056&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,兵团卫视,http://42.63.204.15:13164/playurl?programid=4200900057&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,新疆卫视,http://42.63.204.15:13164/playurl?programid=4200900062&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,西藏卫视,http://42.63.204.15:13164/playurl?programid=4200900063&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,中国气象频道,http://42.63.204.15:13164/playurl?programid=4200900064&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTVNEWS,http://42.63.204.15:13164/playurl?programid=4200900058&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV蒙文,http://42.63.204.15:13164/playurl?programid=4200900059&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-15音乐,http://42.63.204.15:13164/playurl?programid=4200900060&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CETV-1,http://42.63.204.15:13164/playurl?programid=4200900061&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV中学生,http://42.63.204.15:13164/playurl?programid=4200900065&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CHC家庭影院,http://42.63.204.15:13164/playurl?programid=4200900066&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV国防军事,http://42.63.204.15:13164/playurl?programid=4200900067&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,江苏靓妆,http://42.63.204.15:13164/playurl?programid=4200900068&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,考试在线,http://42.63.204.15:13164/playurl?programid=4200900069&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,四海钓鱼,http://42.63.204.15:13164/playurl?programid=4200900070&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,车迷频道,http://42.63.204.15:13164/playurl?programid=4200900071&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,新娱乐,http://42.63.204.15:13164/playurl?programid=4200900072&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,人物频道,http://42.63.204.15:13164/playurl?programid=4200900073&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,环球旅游,http://42.63.204.15:13164/playurl?programid=4200900074&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,天下收藏,http://42.63.204.15:13164/playurl?programid=4200900075&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,武术世界,http://42.63.204.15:13164/playurl?programid=4200900076&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,江苏财富天下,http://42.63.204.15:13164/playurl?programid=4200900077&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV发现之旅,http://42.63.204.15:13164/playurl?programid=4200900078&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,英语辅导,http://42.63.204.15:13164/playurl?programid=4200900079&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,时代出行,http://42.63.204.15:13164/playurl?programid=4200900080&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,天元围棋,http://42.63.204.15:13164/playurl?programid=4200900081&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,摄影频道,http://42.63.204.15:13164/playurl?programid=4200900082&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV怀旧剧场,http://42.63.204.15:13164/playurl?programid=4200900083&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV风云音乐,http://42.63.204.15:13164/playurl?programid=4200900084&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV风云剧场,http://42.63.204.15:13164/playurl?programid=4200900085&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,时代美食,http://42.63.204.15:13164/playurl?programid=4200900086&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV新科动漫,http://42.63.204.15:13164/playurl?programid=4200900087&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,快乐宠物,http://42.63.204.15:13164/playurl?programid=4200900088&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV风云足球,http://42.63.204.15:13164/playurl?programid=4200900089&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,书法世界,http://42.63.204.15:13164/playurl?programid=4200900090&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV老故事,http://42.63.204.15:13164/playurl?programid=4200900091&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV世界地理,http://42.63.204.15:13164/playurl?programid=4200900092&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,环球奇观,http://42.63.204.15:13164/playurl?programid=4200900093&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV第一剧场,http://42.63.204.15:13164/playurl?programid=4200900094&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV央视文化精品,http://42.63.204.15:13164/playurl?programid=4200900095&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV女性时尚,http://42.63.204.15:13164/playurl?programid=4200900096&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CETV早期教育,http://42.63.204.15:13164/playurl?programid=4200900097&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,梨园频道,http://42.63.204.15:13164/playurl?programid=4200900098&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,老年福,http://42.63.204.15:13164/playurl?programid=4200900099&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CHC动作电影,http://42.63.204.15:13164/playurl?programid=4200900100&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,湖南先锋乒羽,http://42.63.204.15:13164/playurl?programid=4200900101&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,Food中华美食,http://42.63.204.15:13164/playurl?programid=4200900102&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,网络棋牌,http://42.63.204.15:13164/playurl?programid=4200900103&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,新动漫,http://42.63.204.15:13164/playurl?programid=4200900104&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,篮球,http://42.63.204.15:13164/playurl?programid=4200900105&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,华娱卫视,http://42.63.204.15:13164/playurl?programid=4200900106&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,凤凰卫视中文,http://42.63.204.15:13164/playurl?programid=4200900107&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,星空卫视,http://42.63.204.15:13164/playurl?programid=4200900108&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,TVB8,http://42.63.204.15:13164/playurl?programid=4200900109&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,凤凰卫视资讯,http://42.63.204.15:13164/playurl?programid=4200900110&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,星空卫视电影,http://42.63.204.15:13164/playurl?programid=4200900111&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,凤凰卫视电影,http://42.63.204.15:13164/playurl?programid=4200900112&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,Channel[V]音乐亚洲,http://42.63.204.15:13164/playurl?programid=4200900113&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,国家地理,http://42.63.204.15:13164/playurl?programid=4200900114&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,HBO亚洲电影,http://42.63.204.15:13164/playurl?programid=4200900115&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,天映频道,http://42.63.204.15:13164/playurl?programid=4200900116&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CHC高清电影,http://42.63.204.15:13164/playurl?programid=4200900121&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,BTV北京卫视高清,http://42.63.204.15:13164/playurl?programid=4200900122&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,东方卫视高清,http://42.63.204.15:13164/playurl?programid=4200900123&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,湖南卫视高清,http://42.63.204.15:13164/playurl?programid=4200900124&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,江苏卫视高清,http://42.63.204.15:13164/playurl?programid=4200900125&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,浙江卫视高清,http://42.63.204.15:13164/playurl?programid=4200900126&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,广东卫视高清,http://42.63.204.15:13164/playurl?programid=4200900127&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,深圳卫视高清,http://42.63.204.15:13164/playurl?programid=4200900128&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,天津卫视高清,http://42.63.204.15:13164/playurl?programid=4200900133&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,山东卫视高清,http://42.63.204.15:13164/playurl?programid=4200900134&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,湖北卫视高清,http://42.63.204.15:13164/playurl?programid=4200900135&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,黑龙江卫视高清,http://42.63.204.15:13164/playurl?programid=4200900136&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-1综合高清,http://42.63.204.15:13164/playurl?programid=4200900119&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-5+体育赛事高清,http://42.63.204.15:13164/playurl?programid=4200900120&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-3综艺高清,http://42.63.204.15:13164/playurl?programid=4200900129&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-5体育高清,http://42.63.204.15:13164/playurl?programid=4200900130&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-6电影高清,http://42.63.204.15:13164/playurl?programid=4200900131&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-8电视剧高清,http://42.63.204.15:13164/playurl?programid=4200900132&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
992,uid1,CCTV-2财经高清,http://42.63.204.15:13164/playurl?programid=4200900137&playtype=live&accesstoken=R574666F7U3FAB8289K77360588M30E3218W78470&qamname=djammon&auth=no
