num,itemid,name,urllist
904,dm,动漫秀场,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000211&playtype=live&qamname=undefined&auth=no
905,dm,金色频道,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000212&playtype=live&qamname=undefined&auth=no
906,dm,彩民在线,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000200&playtype=live&qamname=undefined&auth=no
907,dm,中央教育1,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000062&playtype=live&qamname=undefined&auth=no
908,dm,交通旅游,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000080&playtype=live&qamname=undefined&auth=no
909,dm,中国气象,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000076&playtype=live&qamname=undefined&auth=no
910,dm,职业指南,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000078&playtype=live&qamname=undefined&auth=no
911,dm,天元围棋,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000205&playtype=live&qamname=undefined&auth=no
912,dm,网络棋牌,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000075&playtype=live&qamname=undefined&auth=no
913,dm,文物宝库,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000204&playtype=live&qamname=undefined&auth=no
914,dm,武术世界,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000202&playtype=live&qamname=undefined&auth=no
915,dm,留学世界,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000068&playtype=live&qamname=undefined&auth=no
916,dm,考试在线,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000077&playtype=live&qamname=undefined&auth=no
917,dm,电子体育,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000081&playtype=live&qamname=undefined&auth=no
918,dm,DV生活,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000206&playtype=live&qamname=undefined&auth=no
919,dm,快乐垂钓,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000199&playtype=live&qamname=undefined&auth=no
920,dm,靓装,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000073&playtype=live&qamname=undefined&auth=no
921,dm,茶频道,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000079&playtype=live&qamname=undefined&auth=no
922,dm,城市建设,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000201&playtype=live&qamname=undefined&auth=no
923,dm,导视频道,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000009&playtype=live&qamname=undefined&auth=no
924,dm,环球购物,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000031&playtype=live&qamname=undefined&auth=no
925,dm,环球影院,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000058&playtype=live&qamname=undefined&auth=no
926,dm,极速汽车,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000208&playtype=live&qamname=undefined&auth=no
927,dm,汽摩频道,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000072&playtype=live&qamname=undefined&auth=no
928,dm,家政频道,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000215&playtype=live&qamname=undefined&auth=no
929,dm,时代风尚,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000066&playtype=live&qamname=undefined&auth=no
930,dm,快乐宠物,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000070&playtype=live&qamname=undefined&auth=no
931,dm,幼儿教育,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000214&playtype=live&qamname=undefined&auth=no
932,dm,卡酷卡通,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000196&playtype=live&qamname=undefined&auth=no
933,dm,嘉佳卡通,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000194&playtype=live&qamname=undefined&auth=no
934,dm,金鹰卡通,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000193&playtype=live&qamname=undefined&auth=no
935,dm,新科动漫,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000203&playtype=live&qamname=undefined&auth=no
936,dm,炫动卡通,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000195&playtype=live&qamname=undefined&auth=no
937,dm,优漫卡通,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000197&playtype=live&qamname=undefined&auth=no
938,dm,大连-1,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000001&playtype=live&qamname=undefined&auth=no
939,dm,大连-2,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000002&playtype=live&qamname=undefined&auth=no
940,dm,大连-3,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000003&playtype=live&qamname=undefined&auth=no
941,dm,大连-4,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000004&playtype=live&qamname=undefined&auth=no
942,dm,大连-5,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000005&playtype=live&qamname=undefined&auth=no
943,dm,大连-6,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000006&playtype=live&qamname=undefined&auth=no
944,dm,大连-7,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000007&playtype=live&qamname=undefined&auth=no
945,dm,大连-8,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000008&playtype=live&qamname=undefined&auth=no
946,dm,辽宁都市,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000026&playtype=live&qamname=undefined&auth=no
947,dm,辽宁影视剧,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000027&playtype=live&qamname=undefined&auth=no
948,dm,辽宁体育,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000028&playtype=live&qamname=undefined&auth=no
949,dm,辽宁北方,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000030&playtype=live&qamname=undefined&auth=no
950,dm,辽宁公共,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000064&playtype=live&qamname=undefined&auth=no
951,dm,辽宁青少,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000191&playtype=live&qamname=undefined&auth=no
952,dm,辽宁生活,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000190&playtype=live&qamname=undefined&auth=no
953,dm,辽宁宜家购物,http://httpdvb.slave.ttcatv.tv:13160/playurl?&accesstoken=TOKEN50003415&programid=4200000029&playtype=live&qamname=undefined&auth=no
954,dy,潇湘电影,http://113.247.251.13:5001/nn_live.ts?id=XXDY
955,dy,CHC高清电影,http://116.211.76.43/live.aishang.ctlcdn.com/00000110240266_1/encoder/3/playlist.m3u8
956,dy,CHC家庭影院,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240269_1/encoder/0/playlist.m3u8
957,dy,CHC动作电影,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240270_1/encoder/0/playlist.m3u8
958,dy,天映电影,http://httpdvb.slave.pygdzhcs.com:13160/playurl?playtype=live&protocol=http&accesstoken=TCOO4TBF1050IESRNX4CUAM02Z1TSI098K50005771W225911&programid=4200000105&playtoken=31609AZAAAAZAZZ1&verifycode=113775&rate=raw&auth=no
959,dy,HBO,http://httpdvb.slave.pygdzhcs.com:13160/playurl?playtype=live&protocol=http&accesstoken=TCOO4TBF1050IESRNX4CUAM02Z1TSI098K50005771W225911&programid=4200000123&playtoken=31609AZAAAAZAZZ1&verifycode=113775&rate=raw&auth=no
960,dy,精选电影,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240275_1/encoder/0/playlist.m3u8
961,dy,喜剧影院,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240276_1/encoder/0/playlist.m3u8
962,dy,动作影院,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240277_1/encoder/0/playlist.m3u8
963,dy,家庭影院,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240278_1/encoder/0/playlist.m3u8
964,dy,星影,http://61.189.255.152/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8
965,dy,中国电影,http://ktv044.cdnak.ds.kylintv.net/nlds/kylin/chinamovie/as/live/chinamovie_4.m3u8
966,dy,天华探索高清,http://116.77.70.98:5080/hls/wn5fsvdn.m3u8
967,dy,明星大片,http://218.203.106.12:5580/ysten-businessmobile/live/mingxingdp/yst.m3u8
968,dy,惊悚悬疑,http://218.203.106.12:5580/ysten-businessmobile/live/jingsongxy/yst.m3u8
969,dy,精品大剧,http://218.203.106.12:5580/ysten-businessmobile/live/jdaju/yst.m3u8
970,dy,精品电影,http://218.203.106.12:5580/ysten-businessmobile/live/jdianying/yst.m3u8
971,dy,精品记录,http://218.203.106.12:5580/ysten-businessmobile/live/jingpinjl/yst.m3u8
972,dy,精品体育,http://218.203.106.12:5580/ysten-businessmobile/live/jtiyu/yst.m3u8
973,dy,军旅剧场,http://218.203.106.12:5580/ysten-businessmobile/live/junlvjc/yst.m3u8
974,dy,家庭剧场,http://218.203.106.12:5580/ysten-businessmobile/live/jiatingjc/yst.m3u8
975,dy,古装剧场,http://218.203.106.12:5580/ysten-businessmobile/live/guzhuangjc/yst.m3u8
976,dy,海外剧场,http://218.203.106.12:5580/ysten-businessmobile/live/xiqumd/yst.m3u8
977,dy,动作电影,http://218.203.106.12:5580/ysten-businessmobile/live/dongzuody/yst.m3u8
978,dy,爱情喜剧,http://218.203.106.12:5580/ysten-businessmobile/live/aiqingxj/yst.m3u8
979,dy,家庭影院1,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000093.m3u8
980,dy,家庭影院2,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000097.m3u8
981,dy,家庭影院3,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000099.m3u8
982,dy,家庭影院4,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000118.m3u8
983,dy,老电影,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000102.m3u8
984,dy,家庭剧场1,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000103.m3u8
985,dy,家庭剧场2,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000114.m3u8
986,dy,家庭剧场3,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000117.m3u8
987,dy,大众影视,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000138.m3u8
988,dy,刑侦剧场,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000121.m3u8
989,dy,海外剧场,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000124.m3u8
990,dy,卡通剧场,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000126.m3u8
991,dy,纪录片,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000129.m3u8
992,dy,探索集锦,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000131.m3u8
993,dy,地理杂志,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000134.m3u8
994,dy,家庭生活,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000140.m3u8
995,dy,城市电视,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000143.m3u8
996,dy,交通旅游,http://liveapi.bobuc.net/lntvch/01000000000000000000000000000145.m3u8
997,dy,天天精选HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000203&playtype=live&qamname=undefined&auth=no
998,dy,高清影视,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000138&playtype=live&qamname=undefined&auth=no
999,dy,好莱坞电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000204&playtype=live&qamname=undefined&auth=no
1000,dy,院线电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000205&playtype=live&qamname=undefined&auth=no
1001,dy,悬疑电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000206&playtype=live&qamname=undefined&auth=no
1002,dy,经典电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000207&playtype=live&qamname=undefined&auth=no
1003,dy,欧美电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000208&playtype=live&qamname=undefined&auth=no
1004,dy,亚洲电影HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000209&playtype=live&qamname=undefined&auth=no
1005,dy,热播美剧HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000210&playtype=live&qamname=undefined&auth=no
1006,dy,影像英伦HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000211&playtype=live&qamname=undefined&auth=no
1007,dy,韩流新映HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000212&playtype=live&qamname=undefined&auth=no
1008,dy,宝岛宜家HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000213&playtype=live&qamname=undefined&auth=no
1009,dy,同步剧场HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000214&playtype=live&qamname=undefined&auth=no
1010,dy,紫荆剧场HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000215&playtype=live&qamname=undefined&auth=no
1011,dy,沙发电影1HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000177&playtype=live&qamname=undefined&auth=no
1012,dy,沙发电影2HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000178&playtype=live&qamname=undefined&auth=no
1013,uid5,CNN,rtmp://s02.ottclub.info:1935/live/c175.stream#rtmp://s02.ottclub.info:1935/live/c675.stream
1014,uid5,BBC,rtmp://s02.ottclub.info:1935/live/c177.stream#rtmp://s02.ottclub.info:1935/live/c677.stream
1015,uid5,公視HD,rtmp://s01.ottclub.info:1935/live/c229.stream#rtmp://s01.ottclub.info:1935/live/c729.stream
1016,uid5,公視,rtmp://s01.ottclub.info:1935/live/c239.stream#rtmp://s01.ottclub.info:1935/live/c739.stream
1017,uid5,FSTVHD,rtmp://s03.ottclub.info:1935/live/c193.stream#rtmp://s03.ottclub.info:1935/live/c693.stream
1018,uid5,民視HD,rtmp://s03.ottclub.info:1935/live/c192.stream#rtmp://s03.ottclub.info:1935/live/c692.stream
1019,uid5,台視HD,rtmp://s03.ottclub.info:1935/live/c240.stream#rtmp://s03.ottclub.info:1935/live/c740.stream
1020,uid5,台視綜合台,rtmp://s03.ottclub.info:1935/live/c171.stream#rtmp://s03.ottclub.info:1935/live/c671.stream
1021,uid5,中視HD,rtmp://s01.ottclub.info:1935/live/c174.stream#rtmp://s01.ottclub.info:1935/live/c674.stream
1022,uid5,BRAVO菁采台,rtmp://s03.ottclub.info:1935/live/c201.stream#rtmp://s03.ottclub.info:1935/live/c701.stream
1023,uid5,大愛HD,rtmp://s02.ottclub.info:1935/live/c059.stream#rtmp://s02.ottclub.info:1935/live/c559.stream
1024,uid5,探索科學台HD,rtmp://s03.ottclub.info:1935/live/c247.stream#rtmp://s03.ottclub.info:1935/live/c747.stream
1025,uid5,DMAXHD,rtmp://s01.ottclub.info:1935/live/c200.stream#rtmp://s01.ottclub.info:1935/live/c700.stream
1026,uid5,EVEHD,rtmp://s03.ottclub.info:1935/live/c243.stream#rtmp://s03.ottclub.info:1935/live/c743.stream
1027,uid5,國家地理野生台HD,rtmp://s03.ottclub.info:1935/live/c207.stream#rtmp://s03.ottclub.info:1935/live/c707.stream
1028,uid5,國家地理優人台HD,rtmp://s03.ottclub.info:1935/live/c245.stream#rtmp://s03.ottclub.info:1935/live/c745.stream
1029,uid5,國家地理頻道台HD,rtmp://s03.ottclub.info:1935/live/c206.stream#rtmp://s03.ottclub.info:1935/live/c706.stream
1030,uid5,DiscoveryHD,rtmp://s03.ottclub.info:1935/live/c244.stream#rtmp://s03.ottclub.info:1935/live/c744.stream
1031,uid5,TLC,rtmp://s02.ottclub.info:1935/live/c170.stream#rtmp://s02.ottclub.info:1935/live/c670.stream
1032,uid5,動物星球台,rtmp://s02.ottclub.info:1935/live/c176.stream#rtmp://s02.ottclub.info:1935/live/c676.stream
1033,uid5,卡通頻道台,rtmp://s02.ottclub.info:1935/live/c178.stream#rtmp://s02.ottclub.info:1935/live/c678.stream
1034,uid5,迪士尼頻道台,rtmp://s02.ottclub.info:1935/live/c198.stream#rtmp://s02.ottclub.info:1935/live/c698.stream
1035,uid5,MOMO 親子台,rtmp://s02.ottclub.info:1935/live/c168.stream#rtmp://s02.ottclub.info:1935/live/c668.stream
1036,uid5,東森幼幼台,rtmp://s01.ottclub.info:1935/live/c227.stream#rtmp://s01.ottclub.info:1935/live/c727.stream
1037,uid5,緯來綜合台,rtmp://s03.ottclub.info:1935/live/c235.stream#rtmp://s03.ottclub.info:1935/live/c735.stream
1038,uid5,八大第一台HD,rtmp://s01.ottclub.info:1935/live/c157.stream#rtmp://s01.ottclub.info:1935/live/c657.stream
1039,uid5,八大綜合台HD,rtmp://s01.ottclub.info:1935/live/c197.stream#rtmp://s01.ottclub.info:1935/live/c697.stream
1040,uid5,三立台灣台HD,rtmp://s03.ottclub.info:1935/live/c196.stream#rtmp://s03.ottclub.info:1935/live/c696.stream
1041,uid5,衛視中文台HD,rtmp://s01.ottclub.info:1935/live/c158.stream#rtmp://s01.ottclub.info:1935/live/c658.stream
1042,uid5,美亞電影台HD,rtmp://s01.ottclub.info:1935/live/c204.stream#rtmp://s01.ottclub.info:1935/live/c704.stream
1043,uid5,星衛電影台HD,rtmp://s01.ottclub.info:1935/live/c205.stream#rtmp://s01.ottclub.info:1935/live/c705.stream
1044,uid5,東森綜合台,rtmp://s03.ottclub.info:1935/live/c237.stream#rtmp://s03.ottclub.info:1935/live/c737.stream
1045,uid5,東森超視台,rtmp://s01.ottclub.info:1935/live/c195.stream#rtmp://s01.ottclub.info:1935/live/c695.stream
1046,uid5,Channal MHD,rtmp://s03.ottclub.info:1935/live/c219.stream#rtmp://s03.ottclub.info:1935/live/c719.stream
1047,uid5,KMTVHD,rtmp://s03.ottclub.info:1935/live/c218.stream#rtmp://s03.ottclub.info:1935/live/c718.stream
1048,uid5,中天綜合台HD,rtmp://s03.ottclub.info:1935/live/c220.stream#rtmp://s03.ottclub.info:1935/live/c720.stream
1049,uid5,東風衛視台,rtmp://s02.ottclub.info:1935/live/c214.stream#rtmp://s02.ottclub.info:1935/live/c714.stream
1050,uid5,MUCH台,rtmp://s01.ottclub.info:1935/live/c226.stream#rtmp://s01.ottclub.info:1935/live/c726.stream
1051,uid5,中天娛樂台,rtmp://s01.ottclub.info:1935/live/c228.stream#rtmp://s01.ottclub.info:1935/live/c728.stream
1052,uid5,東森戲劇台,rtmp://s02.ottclub.info:1935/live/c169.stream#rtmp://s02.ottclub.info:1935/live/c669.stream
1053,uid5,八大戲劇台,rtmp://s02.ottclub.info:1935/live/c215.stream#rtmp://s02.ottclub.info:1935/live/c715.stream
1054,uid5,TVBS歡樂台HD,rtmp://s03.ottclub.info:1935/live/c160.stream#rtmp://s03.ottclub.info:1935/live/c660.stream
1055,uid5,緯來戲劇台,rtmp://s02.ottclub.info:1935/live/c210.stream#rtmp://s02.ottclub.info:1935/live/c710.stream
1056,uid5,星衛娛樂台HD,rtmp://s03.ottclub.info:1935/live/c242.stream#rtmp://s03.ottclub.info:1935/live/c742.stream
1057,uid5,衛視合家歡台,rtmp://s02.ottclub.info:1935/live/c211.stream#rtmp://s02.ottclub.info:1935/live/c711.stream
1058,uid5,JET綜合台,rtmp://s01.ottclub.info:1935/live/c225.stream#rtmp://s01.ottclub.info:1935/live/c725.stream
1059,uid5,DIVAHD,rtmp://s01.ottclub.info:1935/live/c156.stream#rtmp://s01.ottclub.info:1935/live/c656.stream
1060,uid5,SYFYHD,rtmp://s03.ottclub.info:1935/live/c216.stream#rtmp://s03.ottclub.info:1935/live/c716.stream
1061,uid5,壹電視新聞台HD,rtmp://s01.ottclub.info:1935/live/c232.stream#rtmp://s01.ottclub.info:1935/live/c732.stream
1062,uid5,年代新聞台HD,rtmp://s03.ottclub.info:1935/live/c236.stream#rtmp://s03.ottclub.info:1935/live/c736.stream
1063,uid5,東森新聞台HD,rtmp://s01.ottclub.info:1935/live/c191.stream#rtmp://s01.ottclub.info:1935/live/c691.stream
1064,uid5,中天新聞台HD,rtmp://s01.ottclub.info:1935/live/c188.stream#rtmp://s01.ottclub.info:1935/live/c688.stream
1065,uid5,民視新聞台HD,rtmp://s01.ottclub.info:1935/live/c187.stream#rtmp://s01.ottclub.info:1935/live/c687.stream
1066,uid5,三立新聞台HD,rtmp://s03.ottclub.info:1935/live/c161.stream#rtmp://s03.ottclub.info:1935/live/c661.stream
1067,uid5,TVBS新聞台HD,rtmp://s03.ottclub.info:1935/live/c162.stream#rtmp://s03.ottclub.info:1935/live/c662.stream
1068,uid5,TVBS台HD,rtmp://s01.ottclub.info:1935/live/c189.stream#rtmp://s01.ottclub.info:1935/live/c689.stream
1069,uid5,東森財經新聞台,rtmp://s02.ottclub.info:1935/live/c233.stream#rtmp://s02.ottclub.info:1935/live/c733.stream
1070,uid5,非凡新聞台,rtmp://s02.ottclub.info:1935/live/c212.stream#rtmp://s02.ottclub.info:1935/live/c712.stream
1071,uid5,FOX CRIMEHD,rtmp://s01.ottclub.info:1935/live/c155.stream#rtmp://s01.ottclub.info:1935/live/c655.stream
1072,uid5,FXHD,rtmp://s03.ottclub.info:1935/live/c238.stream#rtmp://s03.ottclub.info:1935/live/c738.stream
1073,uid5,衛視電影台,rtmp://s02.ottclub.info:1935/live/c167.stream#rtmp://s02.ottclub.info:1935/live/c667.stream
1074,uid5,東森電影台,rtmp://s02.ottclub.info:1935/live/c234.stream#rtmp://s02.ottclub.info:1935/live/c734.stream
1075,uid5,HBOHD,rtmp://s01.ottclub.info:1935/live/c185.stream#rtmp://s01.ottclub.info:1935/live/c685.stream
1076,uid5,東森洋片台,rtmp://s02.ottclub.info:1935/live/c194.stream#rtmp://s02.ottclub.info:1935/live/c694.stream
1077,uid5,UniversalHD,rtmp://s01.ottclub.info:1935/live/c203.stream#rtmp://s01.ottclub.info:1935/live/c703.stream
1078,uid5,Star MoviesHD,rtmp://s03.ottclub.info:1935/live/c246.stream#rtmp://s03.ottclub.info:1935/live/c746.stream
1079,uid5,CINEMAX,rtmp://s01.ottclub.info:1935/live/c199.stream#rtmp://s01.ottclub.info:1935/live/c699.stream
1080,uid5,緯來育樂台,rtmp://s02.ottclub.info:1935/live/c166.stream#rtmp://s02.ottclub.info:1935/live/c666.stream
1081,uid5,緯來體育台HD,rtmp://s03.ottclub.info:1935/live/c163.stream#rtmp://s03.ottclub.info:1935/live/c663.stream
1082,uid5,FOX3HD,rtmp://s03.ottclub.info:1935/live/c230.stream#rtmp://s03.ottclub.info:1935/live/c730.stream
1083,uid5,衛視體育台HD,rtmp://s02.ottclub.info:1935/live/c165.stream#rtmp://s02.ottclub.info:1935/live/c665.stream
1084,uid5,緯來日本台,rtmp://s02.ottclub.info:1935/live/c164.stream#rtmp://s02.ottclub.info:1935/live/c664.stream
1085,uid5,愛爾達體育台HD,rtmp://s03.ottclub.info:1935/live/c217.stream#rtmp://s03.ottclub.info:1935/live/c717.stream
1086,uid5,國興衛視台,rtmp://s02.ottclub.info:1935/live/c213.stream#rtmp://s02.ottclub.info:1935/live/c713.stream
1087,uid5,FOXHD,rtmp://s01.ottclub.info:1935/live/c231.stream#rtmp://s01.ottclub.info:1935/live/c731.stream
1088,uid5,HBO原創HD,rtmp://s01.ottclub.info:1935/live/c190.stream#rtmp://s01.ottclub.info:1935/live/c690.stream
1089,uid5,HBO強檔HD,rtmp://s01.ottclub.info:1935/live/c184.stream#rtmp://s01.ottclub.info:1935/live/c684.stream
1090,uid5,HBO溫馨HD,rtmp://s01.ottclub.info:1935/live/c186.stream#rtmp://s01.ottclub.info:1935/live/c686.stream
1091,uid5,博斯高球II台HD,rtmp://s03.ottclub.info:1935/live/c209.stream#rtmp://s03.ottclub.info:1935/live/c709.stream
1092,uid5,博斯運動台HD,rtmp://s03.ottclub.info:1935/live/c208.stream#rtmp://s03.ottclub.info:1935/live/c708.stream
1093,uid5,GOLF CHANNALHD,rtmp://s01.ottclub.info:1935/live/c222.stream#rtmp://s01.ottclub.info:1935/live/c722.stream
1094,uid5,ASN全美運動台HD,rtmp://s01.ottclub.info:1935/live/c221.stream#rtmp://s01.ottclub.info:1935/live/c721.stream
1095,uid5,BabyTVHD,rtmp://s01.ottclub.info:1935/live/c224.stream#rtmp://s01.ottclub.info:1935/live/c724.stream
1096,uid5,Disney Junior,rtmp://s01.ottclub.info:1935/live/c223.stream#rtmp://s01.ottclub.info:1935/live/c723.stream
1097,uid5,MTVHD,rtmp://s03.ottclub.info:1935/live/c241.stream#rtmp://s03.ottclub.info:1935/live/c741.stream
1098,uid5,霹靂台灣台,rtmp://s02.ottclub.info:1935/live/c173.stream#rtmp://s02.ottclub.info:1935/live/c673.stream
1099,uid5,罪案偵緝頻道HD,rtmp://s02.ottclub.info:1935/live/c058.stream#rtmp://s02.ottclub.info:1935/live/c558.stream
1100,uid5,本港台,rtmp://s02.ottclub.info:1935/live/c057.stream#rtmp://s02.ottclub.info:1935/live/c557.stream
1101,uid5,NHK,rtmp://s02.ottclub.info:1935/live/c060.stream#rtmp://s02.ottclub.info:1935/live/c560.stream
1102,uid5,測試-電影,rtmp://s02.ottclub.info:1935/live/c987.stream#rtmp://s02.ottclub.info:1935/live/c987.stream
1103,uid5,測試-冰與火之歌第一季,rtmp://s02.ottclub.info:1935/live/c981.stream#rtmp://s02.ottclub.info:1935/live/c981.stream
1104,uid5,測試-嘻哈帝國第一季,rtmp://s02.ottclub.info:1935/live/c982.stream#rtmp://s02.ottclub.info:1935/live/c982.stream
1105,uid5,測試-海賊王,rtmp://s01.ottclub.info:1935/live/c307.stream#rtmp://s01.ottclub.info:1935/live/c307.stream
1106,uid6,CCTV-1HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000064&playtype=live&qamname=undefined&auth=no
1107,uid6,CCTV-3HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000065&playtype=live&qamname=undefined&auth=no
1108,uid6,CCTV-5HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000066&playtype=live&qamname=undefined&auth=no
1109,uid6,CCTV-5+HD,http://slave.dzcatv.com:13160/playurl.m3u8?programid=4200000067&playtype=live&qamname=undefined&auth=no
